month,count,rank,word,frequency
2023-11,350,19,be,6
2023-11,350,20,건가,5
2023-12,390,1,비트,34
2023-12,390,2,석우,27
2023-12,390,3,코인,20
2023-12,390,4,사람,19
2023-12,390,5,알트,13
2023-12,390,6,상장,12
2023-12,390,7,비트코인,10
2023-12,390,8,라나,10
2023-12,390,9,와이프,9
2023-12,390,10,한번,8
2023-12,390,11,하나,8
2023-12,390,12,하락,8
2023-12,390,13,누가,7
2023-12,390,14,남자,7
2023-12,390,15,게임,7
2023-12,390,16,연말,6
2023-12,390,17,1년,6
2023-12,390,18,세이,6
2023-12,390,19,이번,6
2023-12,390,20,리얼,6
2024-01,362,1,비트,24
2024-01,362,2,알트,20
2024-01,362,3,석우,16
2024-01,362,4,코인,11
2024-01,362,5,반등,10
2024-01,362,6,사람,10
2024-01,362,7,만타,9
2024-01,362,8,이번,8
2024-01,362,9,일본,7
2024-01,362,10,메이플,7
2024-01,362,11,상장,6
2024-01,362,12,가격,6
2024-01,362,13,관심,6
2024-01,362,14,누가,6
2024-01,362,15,자리,6
2024-01,362,16,한남,6
2024-01,362,17,비트코인,6
2024-01,362,18,etf,6
2024-01,362,19,한국,5
2024-01,362,20,리움,5
2024-02,307,1,비트,38
2024-02,307,2,석우,20
2024-02,307,3,코인,16
2024-02,307,4,빗썸,15
2024-02,307,5,상장,14
2024-02,307,6,세금,14
2024-02,307,7,1억,12
2024-02,307,8,비트코인,11
2024-02,307,9,누가,9
2024-02,307,10,사람,9
2024-02,307,11,알트,8
2024-02,307,12,자산,8
2024-02,307,13,가격,6
2024-02,307,14,한번,6
2024-02,307,15,원화,6
2024-02,307,16,youtu,6
2024-02,307,17,be,6
2024-02,307,18,절대,5
2024-02,307,19,월드,5
2024-02,307,20,스타크,5
2024-03,555,1,비트,59
2024-03,555,2,코인,50
2024-03,555,3,김프,32
2024-03,555,4,알트,31
2024-03,555,5,비트코인,22
2024-03,555,6,반등,22
2024-03,555,7,하락,19
2024-03,555,8,사람,18
2024-03,555,9,건가,18
2024-03,555,10,조정,16
2024-03,555,11,이번,15
2024-03,555,12,한번,15
2024-03,555,13,youtu,15
2024-03,555,14,be,15
2024-03,555,15,하나,14
2024-03,555,16,상장,14
2024-03,555,17,매수,14
2024-03,555,18,밈코,13
2024-03,555,19,석우,13
2024-03,555,20,도지,13
2024-04,411,1,비트,27
2024-04,411,2,알트,21
2024-04,411,3,코인,19
2024-04,411,4,반등,17
2024-04,411,5,김프,13
2024-04,411,6,석우,12
2024-04,411,7,한번,12
2024-04,411,8,테더,12
2024-04,411,9,사람,12
2024-04,411,10,하락,12
2024-04,411,11,누가,9
2024-04,411,12,보고,9
2024-04,411,13,김치,8
2024-04,411,14,차트,7
2024-04,411,15,비트코인,7
2024-04,411,16,여자,7
2024-04,411,17,이유,6
2024-04,411,18,이번,6
2024-04,411,19,하루,6
2024-04,411,20,하나,6
2024-05,321,1,코인,28
2024-05,321,2,비트,25
2024-05,321,3,알트,22
2024-05,321,4,사람,15
2024-05,321,5,be,10
2024-05,321,6,youtu,9
2024-05,321,7,자고,8
2024-05,321,8,etf,8
2024-05,321,9,테더,7
2024-05,321,10,비트코인,7
2024-05,321,11,가격,7
2024-05,321,12,레전드,6
2024-05,321,13,상장,6
2024-05,321,14,오피,6
2024-05,321,15,건가,6
2024-05,321,16,하락,6
2024-05,321,17,한번,6
2024-05,321,18,리움,6
2024-05,321,19,승인,6
2024-05,321,20,석우,6
2024-06,356,1,코인,45
2024-06,356,2,비트,42
2024-06,356,3,알트,21
2024-06,356,4,석우,18
2024-06,356,5,김치,18
2024-06,356,6,사람,13
2024-06,356,7,상장,12
2024-06,356,8,반등,11
2024-06,356,9,서울,11
2024-06,356,10,우형,10
2024-06,356,11,하나,10
2024-06,356,12,미국,10
2024-06,356,13,하락,9
2024-06,356,14,이번,9
2024-06,356,15,엔비디아,9
2024-06,356,16,시드,7
2024-06,356,17,누가,6
2024-06,356,18,왤케,6
2024-06,356,19,건가,6
2024-06,356,20,나라,6
2024-07,316,1,비트,31
2024-07,316,2,코인,24
2024-07,316,3,사람,10
2024-07,316,4,팩트,10
2024-07,316,5,의대,10
2024-07,316,6,youtu,10
2024-07,316,7,be,10
2024-07,316,8,건가,9
2024-07,316,9,반등,9
2024-07,316,10,알트,8
2024-07,316,11,나스닥,8
2024-07,316,12,의사,7
2024-07,316,13,여자,7
2024-07,316,14,보고,7
2024-07,316,15,레제,7
2024-07,316,16,석우,7
2024-07,316,17,느낌,7
2024-07,316,18,etf,7
2024-07,316,19,자고,6
2024-07,316,20,누가,6
2024-08,345,1,비트,40
2024-08,345,2,코인,39
2024-08,345,3,반등,16
2024-08,345,4,알트,16
2024-08,345,5,사람,13
2024-08,345,6,테더,13
2024-08,345,7,정상화,9
2024-08,345,8,누가,8
2024-08,345,9,가격,8
2024-08,345,10,보고,8
2024-08,345,11,하락,8
2024-08,345,12,거래,7
2024-08,345,13,한번,7
2024-08,345,14,건가,7
2024-08,345,15,나스닥,7
2024-08,345,16,상장,7
2024-08,345,17,석우,7
2024-08,345,18,일본,7
2024-08,345,19,여자,7
2024-08,345,20,하루,6
2024-09,309,1,핑구,25
2024-09,309,2,코인,24
2024-09,309,3,비트,19
2024-09,309,4,사람,18
2024-09,309,5,와이프,17
2024-09,309,6,be,16
2024-09,309,7,석우,15
2024-09,309,8,youtu,15
2024-09,309,9,상장,14
2024-09,309,10,알트,12
2024-09,309,11,얼굴,12
2024-09,309,12,엑스,11
2024-09,309,13,비트코인,11
2024-09,309,14,라프론테,11
2024-09,309,15,하나,10
2024-09,309,16,youtube,10
2024-09,309,17,09월,9
2024-09,309,18,남자,9
2024-09,309,19,한번,8
2024-09,309,20,건가,8
2024-10,243,1,비트,29
2024-10,243,2,알트,19
2024-10,243,3,코인,17
2024-10,243,4,석우,13
2024-10,243,5,밈코,9
2024-10,243,6,비트코인,7
2024-10,243,7,youtube,7
2024-10,243,8,보고,5
2024-10,243,9,쓰레기,5
2024-10,243,10,상장,5
2024-10,243,11,하나,5
2024-10,243,12,나스닥,5
2024-10,243,13,김치,5
2024-10,243,14,하락,5
2024-10,243,15,watch,5
2024-10,243,16,페이커,4
2024-10,243,17,느낌,4
2024-10,243,18,기분,4
2024-10,243,19,이번,4
2024-10,243,20,건가,4
2024-11,800,1,비트,81
2024-11,800,2,코인,53
2024-11,800,3,도지,42
2024-11,800,4,알트,38
2024-11,800,5,사람,32
2024-11,800,6,상장,28
2024-11,800,7,리플,20
2024-11,800,8,과세,20
2024-11,800,9,이번,19
2024-11,800,10,하락,17
2024-11,800,11,거래,16
2024-11,800,12,반등,15
2024-11,800,13,wwe,15
2024-11,800,14,갑자기,14
2024-11,800,15,석우,14
2024-11,800,16,하나,13
2024-11,800,17,인증,13
2024-11,800,18,한번,12
2024-11,800,19,세금,11
2024-11,800,20,선물,11
2024-12,950,1,비트,76
2024-12,950,2,코인,63
2024-12,950,3,리플,57
2024-12,950,4,사람,43
2024-12,950,5,석우,32
2024-12,950,6,알트,31
2024-12,950,7,상장,30
2024-12,950,8,하락,28
2024-12,950,9,계엄,25
2024-12,950,10,김프,21
2024-12,950,11,이번,20
2024-12,950,12,도지,20
2024-12,950,13,김치,19
2024-12,950,14,바나,19
2024-12,950,15,건가,19
2024-12,950,16,보고,18
2024-12,950,17,하나,18
2024-12,950,18,가격,17
2024-12,950,19,자고,17
2024-12,950,20,거지,16
2025-01,539,1,코인,45
2025-01,539,2,비트,27
2025-01,539,3,상장,27
2025-01,539,4,트럼프,24
2025-01,539,5,석우,22
2025-01,539,6,사람,16
2025-01,539,7,탄핵,14
2025-01,539,8,팬티,14
2025-01,539,9,알트,13
2025-01,539,10,따리,13
2025-01,539,11,리플,12
2025-01,539,12,매수,9
2025-01,539,13,라나,9
2025-01,539,14,거래소,8
2025-01,539,15,youtube,8
2025-01,539,16,거임,7
2025-01,539,17,하락,7
2025-01,539,18,이번,7
2025-01,539,19,이후,7
2025-01,539,20,하루,7
2025-02,585,1,코인,63
2025-02,585,2,비트,55
2025-02,585,3,파이,38
2025-02,585,4,상장,32
2025-02,585,5,테더,30
2025-02,585,6,석우,28
2025-02,585,7,사람,21
2025-02,585,8,알트,20
2025-02,585,9,거래,20
2025-02,585,10,하락,15
2025-02,585,11,느낌,15
2025-02,585,12,관세,14
2025-02,585,13,어차피,14
2025-02,585,14,리플,14
2025-02,585,15,보고,14
2025-02,585,16,하나,14
2025-02,585,17,이번,12
2025-02,585,18,가격,12
2025-02,585,19,반등,12
2025-02,585,20,김치,12
2025-03,275,1,코인,15
2025-03,275,2,비트,11
2025-03,275,3,여자,11
2025-03,275,4,석우,9
2025-03,275,5,상장,9
2025-03,275,6,얼굴,8
2025-03,275,7,하나,8
2025-03,275,8,성형,8
2025-03,275,9,남자,8
2025-03,275,10,사람,7
2025-03,275,11,이번,7
2025-03,275,12,라프론,6
2025-03,275,13,알트,6
2025-03,275,14,youtu,6
2025-03,275,15,be,6
2025-03,275,16,산불,5
2025-03,275,17,보이,5
2025-03,275,18,한번,5
2025-03,275,19,김수현,4
2025-03,275,20,이유,4
2025-04,137,1,달러,8
2025-04,137,2,미국,7
2025-04,137,3,관세,7
2025-04,137,4,youtube,7
2025-04,137,5,코인,6
2025-04,137,6,아르고,6
2025-04,137,7,트럼프,6
2025-04,137,8,토막,6
2025-04,137,9,hits,6
2025-04,137,10,사람,5
2025-04,137,11,playlist,5
2025-04,137,12,60s,5
2025-04,137,13,거지,4
2025-04,137,14,비트,4
2025-04,137,15,반등,4
2025-04,137,16,석우,4
2025-04,137,17,카드,3
2025-04,137,18,인증,3
2025-04,137,19,얼마,3
2025-04,137,20,물량,3
